post_title,sku,parent_sku,meta:product_style,stock,manage_stock,tax:product_type,meta:attribute_pa_size,attribute:pa_size,attribute_data:pa_size,meta:attribute_pa_color,attribute:pa_color,attribute_data:pa_color,meta:upc_field,regular_price,meta:msrp_field,Map_Required,weight,swIMG,URL1,URL2,URL3,URL4,post_content,tax:product_brand,tax:product_gender,Category,SubCategory,tax:product_collection,tax:product_productline,attribute:pa_fabric,attribute_data:pa_fabric,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute:pa_bratype,attribute_data:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute:pa_controllevel,attribute_data:pa_controllevel,attribute:pa_silhouette,attribute_data:pa_silhouette,attribute:pa_bigandtall,attribute_data:pa_bigandtall,attribute:pa_inseam,attribute_data:pa_inseam,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,ParentImage
Hanes Womens Ultimate Ultra-Light Comfort Brief,63940,1318,40ULC1,12,yes,,8,,,GLO,,,00194164816819,4.19,0,0,0.16,https://nylimages.s3.amazonaws.com/40ULC1_Gloss.jpg,https://cdn1.nuorder.com/product/686ee9c8558804d39f98297108ef81a1.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63941,1318,40ULC1,51,yes,,9,,,GLO,,,00194164816826,4.19,0,0,0.17,https://nylimages.s3.amazonaws.com/40ULC1_Gloss.jpg,https://cdn1.nuorder.com/product/686ee9c8558804d39f98297108ef81a1.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63942,1318,40ULC1,0,yes,,5,,,NT8,,,00194164816888,4.19,0,0,0.12,https://apparelstag.wpengine.com/wp-content/themes/apparel_direct/assets/images/coming-soon-img.jpg,NULL,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63943,1318,40ULC1,0,yes,,6,,,NT8,,,00194164816895,4.19,0,0,0.13,https://apparelstag.wpengine.com/wp-content/themes/apparel_direct/assets/images/coming-soon-img.jpg,NULL,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63944,1318,40ULC1,0,yes,,7,,,NT8,,,00194164816901,4.19,0,0,0.15,https://apparelstag.wpengine.com/wp-content/themes/apparel_direct/assets/images/coming-soon-img.jpg,NULL,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63945,1318,40ULC1,0,yes,,8,,,NT8,,,00194164816918,4.19,0,0,0.16,https://apparelstag.wpengine.com/wp-content/themes/apparel_direct/assets/images/coming-soon-img.jpg,NULL,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63946,1318,40ULC1,0,yes,,9,,,NT8,,,00194164816925,4.19,0,0,0.17,https://apparelstag.wpengine.com/wp-content/themes/apparel_direct/assets/images/coming-soon-img.jpg,NULL,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63947,1318,40ULC1,0,yes,,5,,,ALLB,,,00077478701258,4.19,0,0,0.12,https://nylimages.s3.amazonaws.com/40ULC1_PearlBerry.jpg,https://cdn1.nuorder.com/product/915daf9f3bf7818fc29540658edff72e.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63948,1318,40ULC1,32,yes,,6,,,ALLB,,,00077478701265,4.19,0,0,0.13,https://nylimages.s3.amazonaws.com/40ULC1_PearlBerry.jpg,https://cdn1.nuorder.com/product/915daf9f3bf7818fc29540658edff72e.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63949,1318,40ULC1,0,yes,,7,,,ALLB,,,00077478701272,4.19,0,0,0.15,https://nylimages.s3.amazonaws.com/40ULC1_PearlBerry.jpg,https://cdn1.nuorder.com/product/915daf9f3bf7818fc29540658edff72e.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63950,1318,40ULC1,44,yes,,8,,,ALLB,,,00077478701289,4.19,0,0,0.16,https://nylimages.s3.amazonaws.com/40ULC1_PearlBerry.jpg,https://cdn1.nuorder.com/product/915daf9f3bf7818fc29540658edff72e.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63951,1318,40ULC1,0,yes,,9,,,ALLB,,,00077478701296,4.19,0,0,0.17,https://nylimages.s3.amazonaws.com/40ULC1_PearlBerry.jpg,https://cdn1.nuorder.com/product/915daf9f3bf7818fc29540658edff72e.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63952,1318,40ULC1,72,yes,,5,,,A4KC,,,00194959022456,4.19,0,0,0.12,https://nylimages.s3.amazonaws.com/HNS_40ULC1_BlushWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/a34855664d58aed8d940da3b5cc45c7d.jpg,https://cdn1.nuorder.com/product/9602f56f806c02466fc98b38a882625c.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63953,1318,40ULC1,103,yes,,6,,,A4KC,,,00194959022517,4.19,0,0,0.13,https://nylimages.s3.amazonaws.com/HNS_40ULC1_BlushWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/a34855664d58aed8d940da3b5cc45c7d.jpg,https://cdn1.nuorder.com/product/9602f56f806c02466fc98b38a882625c.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63954,1318,40ULC1,82,yes,,7,,,A4KC,,,00194959022524,4.19,0,0,0.15,https://nylimages.s3.amazonaws.com/HNS_40ULC1_BlushWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/a34855664d58aed8d940da3b5cc45c7d.jpg,https://cdn1.nuorder.com/product/9602f56f806c02466fc98b38a882625c.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63955,1318,40ULC1,53,yes,,8,,,A4KC,,,00194959022531,4.19,0,0,0.16,https://nylimages.s3.amazonaws.com/HNS_40ULC1_BlushWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/a34855664d58aed8d940da3b5cc45c7d.jpg,https://cdn1.nuorder.com/product/9602f56f806c02466fc98b38a882625c.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63956,1318,40ULC1,0,yes,,9,,,A4KC,,,00194959022548,4.19,0,0,0.17,https://nylimages.s3.amazonaws.com/HNS_40ULC1_BlushWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/a34855664d58aed8d940da3b5cc45c7d.jpg,https://cdn1.nuorder.com/product/9602f56f806c02466fc98b38a882625c.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63957,1318,40ULC1,89,yes,,5,,,A4LC,,,00194959022555,4.19,0,0,0.12,https://nylimages.s3.amazonaws.com/HNS_40ULC1_TidalWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/d7afd662e447f50bc7f587cbed0cd5f0.jpg,https://cdn1.nuorder.com/product/966cebdfece46ee79b4e10a42bc78c53.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63958,1318,40ULC1,72,yes,,6,,,A4LC,,,00194959022562,4.19,0,0,0.13,https://nylimages.s3.amazonaws.com/HNS_40ULC1_TidalWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/d7afd662e447f50bc7f587cbed0cd5f0.jpg,https://cdn1.nuorder.com/product/966cebdfece46ee79b4e10a42bc78c53.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63959,1318,40ULC1,98,yes,,7,,,A4LC,,,00194959022579,4.19,0,0,0.15,https://nylimages.s3.amazonaws.com/HNS_40ULC1_TidalWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/d7afd662e447f50bc7f587cbed0cd5f0.jpg,https://cdn1.nuorder.com/product/966cebdfece46ee79b4e10a42bc78c53.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63960,1318,40ULC1,62,yes,,8,,,A4LC,,,00194959022586,4.19,0,0,0.16,https://nylimages.s3.amazonaws.com/HNS_40ULC1_TidalWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/d7afd662e447f50bc7f587cbed0cd5f0.jpg,https://cdn1.nuorder.com/product/966cebdfece46ee79b4e10a42bc78c53.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63961,1318,40ULC1,29,yes,,9,,,A4LC,,,00194959022593,4.19,0,0,0.17,https://nylimages.s3.amazonaws.com/HNS_40ULC1_TidalWildflowerPrint_Front.jpg,https://cdn1.nuorder.com/product/d7afd662e447f50bc7f587cbed0cd5f0.jpg,https://cdn1.nuorder.com/product/966cebdfece46ee79b4e10a42bc78c53.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63962,1318,40ULC1,23,yes,,5,,,QN1,,,00194164816987,4.19,0,0,0.12,https://nylimages.s3.amazonaws.com/40ULC1_VenetianPurple.jpg,https://cdn1.nuorder.com/product/836de5c44b6ff3e14a1d9960ea69658a.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63963,1318,40ULC1,32,yes,,6,,,QN1,,,00194164816994,4.19,0,0,0.13,https://nylimages.s3.amazonaws.com/40ULC1_VenetianPurple.jpg,https://cdn1.nuorder.com/product/836de5c44b6ff3e14a1d9960ea69658a.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63964,1318,40ULC1,0,yes,,7,,,QN1,,,00194164817007,4.19,0,0,0.15,https://nylimages.s3.amazonaws.com/40ULC1_VenetianPurple.jpg,https://cdn1.nuorder.com/product/836de5c44b6ff3e14a1d9960ea69658a.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63965,1318,40ULC1,35,yes,,8,,,QN1,,,00194164817014,4.19,0,0,0.16,https://nylimages.s3.amazonaws.com/40ULC1_VenetianPurple.jpg,https://cdn1.nuorder.com/product/836de5c44b6ff3e14a1d9960ea69658a.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63966,1318,40ULC1,0,yes,,9,,,QN1,,,00194164817021,4.19,0,0,0.17,https://nylimages.s3.amazonaws.com/40ULC1_VenetianPurple.jpg,https://cdn1.nuorder.com/product/836de5c44b6ff3e14a1d9960ea69658a.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63967,1318,40ULC1,35,yes,,5,,,1HF,,,00194959022654,4.19,0,0,0.12,https://nylimages.s3.amazonaws.com/HNS_40ULC1_PrettyCoral_Front.jpg,https://cdn1.nuorder.com/product/2a815438804805dbb913305b88d74c76.jpg,https://cdn1.nuorder.com/product/97f3f3a62f93dbee4b44d7ea960cffc7.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63968,1318,40ULC1,68,yes,,6,,,1HF,,,00194959022661,4.19,0,0,0.13,https://nylimages.s3.amazonaws.com/HNS_40ULC1_PrettyCoral_Front.jpg,https://cdn1.nuorder.com/product/2a815438804805dbb913305b88d74c76.jpg,https://cdn1.nuorder.com/product/97f3f3a62f93dbee4b44d7ea960cffc7.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63969,1318,40ULC1,36,yes,,7,,,1HF,,,00194959022678,4.19,0,0,0.15,https://nylimages.s3.amazonaws.com/HNS_40ULC1_PrettyCoral_Front.jpg,https://cdn1.nuorder.com/product/2a815438804805dbb913305b88d74c76.jpg,https://cdn1.nuorder.com/product/97f3f3a62f93dbee4b44d7ea960cffc7.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63970,1318,40ULC1,0,yes,,8,,,1HF,,,00194959022685,4.19,0,0,0.16,https://nylimages.s3.amazonaws.com/HNS_40ULC1_PrettyCoral_Front.jpg,https://cdn1.nuorder.com/product/2a815438804805dbb913305b88d74c76.jpg,https://cdn1.nuorder.com/product/97f3f3a62f93dbee4b44d7ea960cffc7.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63971,1318,40ULC1,7,yes,,9,,,1HF,,,00194959022692,4.19,0,0,0.17,https://nylimages.s3.amazonaws.com/HNS_40ULC1_PrettyCoral_Front.jpg,https://cdn1.nuorder.com/product/2a815438804805dbb913305b88d74c76.jpg,https://cdn1.nuorder.com/product/97f3f3a62f93dbee4b44d7ea960cffc7.jpg,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63972,1318,40ULC1,87,yes,,5,,,4O7,,,00194164817038,4.19,0,0,0.12,https://nylimages.s3.amazonaws.com/40ULC1_LightBuff.jpg,https://cdn1.nuorder.com/product/c6e39da2afb43fe0acaac1c61cf9128f.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63973,1318,40ULC1,0,yes,,6,,,4O7,,,00194164817045,4.19,0,0,0.13,https://nylimages.s3.amazonaws.com/40ULC1_LightBuff.jpg,https://cdn1.nuorder.com/product/c6e39da2afb43fe0acaac1c61cf9128f.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63974,1318,40ULC1,0,yes,,7,,,4O7,,,00194164817052,4.19,0,0,0.15,https://nylimages.s3.amazonaws.com/40ULC1_LightBuff.jpg,https://cdn1.nuorder.com/product/c6e39da2afb43fe0acaac1c61cf9128f.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63975,1318,40ULC1,0,yes,,8,,,4O7,,,00194164817069,4.19,0,0,0.16,https://nylimages.s3.amazonaws.com/40ULC1_LightBuff.jpg,https://cdn1.nuorder.com/product/c6e39da2afb43fe0acaac1c61cf9128f.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63976,1318,40ULC1,13,yes,,9,,,4O7,,,00194164817076,4.19,0,0,0.17,https://nylimages.s3.amazonaws.com/40ULC1_LightBuff.jpg,https://cdn1.nuorder.com/product/c6e39da2afb43fe0acaac1c61cf9128f.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
Hanes Womens Ultimate Ultra-Light Comfort Brief,63977,1318,40ULC1,26,yes,,5,,,0XS,,,00077478701500,4.19,0,0,0.12,https://nylimages.s3.amazonaws.com/40ULC1_RegalNavy.jpg,https://cdn1.nuorder.com/product/af26df1d5b2d9f966d2c618dcf489a7e.jpg,NULL,NULL,NULL,Feel comfortable and look great all day long wearing these womens Hanes comfort briefs. Fused leg openings for a smooth look. Breathable. Tagless. Super soft hand.,Hanes,Women,Panties,Briefs,Ultimate,Breathable,85% nylon/15% spandex,,,,,,,,,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/13ebe49bf2d59f13ee51f41ad41ba1e8.jpg
