post_title,sku,parent_sku,meta:product_style,tax:product_type,meta:attribute_pa_size,attribute:pa_size,attribute_data:pa_size,meta:attribute_pa_color,attribute:pa_color,attribute_data:pa_color,meta:upc_field,regular_price,meta:msrp_field,Map_Required,weight,swIMG,URL1,URL2,URL3,URL4,post_content,tax:product_brand,tax:product_gender,Category,SubCategory,tax:product_collection,tax:product_productline,attribute:pa_fabric,attribute_data:pa_fabric,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute:pa_bratype,attribute_data:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute:pa_controllevel,attribute_data:pa_controllevel,attribute:pa_silhouette,attribute_data:pa_silhouette,attribute:pa_bigandtall,attribute_data:pa_bigandtall,attribute:pa_inseam,attribute_data:pa_inseam,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,ParentImage
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9189,1232,09436,,36C,,,Floral Trellis Print Black,,,00192503109608,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9190,1232,09436,,36D,,,Floral Trellis Print Black,,,00192503109615,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9191,1232,09436,,36DD,,,Floral Trellis Print Black,,,00192503109622,16.18,0,0,0.29,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9192,1232,09436,,38B,,,Floral Trellis Print Black,,,00192503109639,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9193,1232,09436,,38D,,,Floral Trellis Print Black,,,00192503109653,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9194,1232,09436,,38DD,,,Floral Trellis Print Black,,,00192503109660,16.18,0,0,0.29,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9195,1232,09436,,40C,,,Floral Trellis Print Black,,,00192503109677,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9196,1232,09436,,40D,,,Floral Trellis Print Black,,,00192503109684,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralTrellisPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9197,1232,09436,,34C,,,Galactic Red w/ Deep Cerise,,,00192503611774,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9198,1232,09436,,36B,,,Galactic Red w/ Deep Cerise,,,00192503611781,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9199,1232,09436,,36C,,,Galactic Red w/ Deep Cerise,,,00192503611798,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9200,1232,09436,,36D,,,Galactic Red w/ Deep Cerise,,,00192503611804,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9201,1232,09436,,38B,,,Galactic Red w/ Deep Cerise,,,00192503611811,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9202,1232,09436,,38C,,,Galactic Red w/ Deep Cerise,,,00192503611828,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9203,1232,09436,,38D,,,Galactic Red w/ Deep Cerise,,,00192503611835,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9204,1232,09436,,40C,,,Galactic Red w/ Deep Cerise,,,00192503611842,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9205,1232,09436,,40D,,,Galactic Red w/ Deep Cerise,,,00192503611859,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,https://nylimages.s3.amazonaws.com/09436_Galactic_Red.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9206,1232,09436,,34C,,,Floral Embroidery Print/Black,,,00192503554446,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9207,1232,09436,,36B,,,Floral Embroidery Print/Black,,,00192503554453,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9208,1232,09436,,36C,,,Floral Embroidery Print/Black,,,00192503554460,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9209,1232,09436,,36D,,,Floral Embroidery Print/Black,,,00192503554477,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9210,1232,09436,,38B,,,Floral Embroidery Print/Black,,,00192503554484,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9211,1232,09436,,38C,,,Floral Embroidery Print/Black,,,00192503554491,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9212,1232,09436,,38D,,,Floral Embroidery Print/Black,,,00192503555207,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9213,1232,09436,,40C,,,Floral Embroidery Print/Black,,,00192503555214,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9214,1232,09436,,40D,,,Floral Embroidery Print/Black,,,00192503555221,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_FloralEmbroideryPrintBlack.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9215,1232,09436,,34C,,,Purple Rose,,,00192503109691,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/HBI_09436_PurpleRose.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_PurpleRose.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9216,1232,09436,,34DD,,,Purple Rose,,,00192503109714,16.18,0,0,0.29,https://nylimages.s3.amazonaws.com/HBI_09436_PurpleRose.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_PurpleRose.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9217,1232,09436,,38C,,,Purple Rose,,,00192503109776,16.18,0,0,0.28,https://nylimages.s3.amazonaws.com/HBI_09436_PurpleRose.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_PurpleRose.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9218,1232,09436,,34C,,,9XV,,,00194164035425,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/HBI_09436_ClusterFloralPrintBlueHorizon.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_ClusterFloralPrintBlueHorizon.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9219,1232,09436,,36B,,,9XV,,,00194164035432,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09436_ClusterFloralPrintBlueHorizon.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_ClusterFloralPrintBlueHorizon.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
Maidenform Womens Comfort Devotion® Tailored Full Coverage T-Shirt Bra,9220,1232,09436,,36C,,,9XV,,,00194164035449,16.18,0,0,0.27,https://nylimages.s3.amazonaws.com/HBI_09436_ClusterFloralPrintBlueHorizon.jpg,https://nylimages.s3.amazonaws.com/HBI_09436_ClusterFloralPrintBlueHorizon.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Extra Coverage Bra is sexy soft with a cushioned underwire. Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Adjustable straps.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://cdn1.nuorder.com/product/00066bead1adcb60fbaae1522f9af3a0.jpg
