post_parent,ID,sku,parent_sku,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_product_gallery,meta:cdn_url,meta:fin_sku_field,meta:wcbvp_variations_data
64925,84573,#9805,1227,,,,,,,,,,,09402-40C-White/Stone._ADD,
64925,94184,#9689,1227,,,,,,,,,,,"09402-36B-Charming Blue Rich Sapphire._ADD",
64925,94186,#9690,1227,,,,,,,,,,,"09402-36D-Charming Blue Rich Sapphire._ADD",
64925,94188,#9691,1227,,,,,,,,,,,"09402-38C-Charming Blue Rich Sapphire._ADD",
64925,94190,#9692,1227,,,,,,,,,,,09402-34C-I5W._ADD,
64925,94192,#9693,1227,,,,,,,,,,,09402-36B-I5W._ADD,
64925,94194,#9694,1227,,,,,,,,,,,"09402-34A-Romance Red/Pink Pirouette._ADD",
64925,94196,#9695,1227,,,,,,,,,,,"09402-34B-Romance Red/Pink Pirouette._ADD",
64925,94198,#9696,1227,,,,,,,,,,,"09402-34C-Romance Red/Pink Pirouette._ADD",
64925,94200,#9697,1227,,,,,,,,,,,"09402-36B-Romance Red/Pink Pirouette._ADD",
64925,94202,#9698,1227,,,,,,,,,,,"09402-36C-Romance Red/Pink Pirouette._ADD",
64925,94204,#9699,1227,,,,,,,,,,,"09402-38B-Romance Red/Pink Pirouette._ADD",
64925,94206,#9700,1227,,,,,,,,,,,"09402-38C-Romance Red/Pink Pirouette._ADD",
64925,94208,#9701,1227,,,,,,,,,,,"09402-38D-Romance Red/Pink Pirouette._ADD",
64925,94210,#9702,1227,,,,,,,,,,,"09402-34A-Floral Animal Print._ADD",
64925,94212,#9703,1227,,,,,,,,,,,"09402-34B-Floral Animal Print._ADD",
64925,94214,#9704,1227,,,,,,,,,,,"09402-34C-Floral Animal Print._ADD",
64925,94216,#9705,1227,,,,,,,,,,,"09402-34D-Floral Animal Print._ADD",
64925,94218,#9706,1227,,,,,,,,,,,"09402-36A-Floral Animal Print._ADD",
64925,94220,#9707,1227,,,,,,,,,,,"09402-36D-Floral Animal Print._ADD",
64925,94222,#9708,1227,,,,,,,,,,,"09402-38B-Floral Animal Print._ADD",
64925,94224,#9731,1227,,,,,,,,,,,"09402-34A-Spicy Bronze/ Cream Soda._ADD",
64925,94226,#9732,1227,,,,,,,,,,,"09402-34B-Spicy Bronze/ Cream Soda._ADD",
64925,94228,#9733,1227,,,,,,,,,,,"09402-34C-Spicy Bronze/ Cream Soda._ADD",
64925,94230,#9734,1227,,,,,,,,,,,"09402-34D-Spicy Bronze/ Cream Soda._ADD",
64925,94232,#9735,1227,,,,,,,,,,,"09402-36A-Spicy Bronze/ Cream Soda._ADD",
64925,94234,#9736,1227,,,,,,,,,,,"09402-36B-Spicy Bronze/ Cream Soda._ADD",
64925,94236,#9737,1227,,,,,,,,,,,"09402-36C-Spicy Bronze/ Cream Soda._ADD",
64925,94238,#9738,1227,,,,,,,,,,,"09402-36D-Spicy Bronze/ Cream Soda._ADD",
64925,94240,#9739,1227,,,,,,,,,,,"09402-38B-Spicy Bronze/ Cream Soda._ADD",
64925,94242,#9740,1227,,,,,,,,,,,"09402-38C-Spicy Bronze/ Cream Soda._ADD",
64925,94244,#9741,1227,,,,,,,,,,,"09402-38D-Spicy Bronze/ Cream Soda._ADD",
64925,94246,#9752,1227,,,,,,,,,,,"09402-36A-Latte Lift/Black._ADD",
64925,94248,#9754,1227,,,,,,,,,,,"09402-36C-Latte Lift/Black._ADD",
64925,94250,#9758,1227,,,,,,,,,,,"09402-38C-Latte Lift/Black._ADD",
64925,94252,#9764,1227,,,,,,,,,,,"09402-32A-Floral Delight._ADD",
64925,94254,#9765,1227,,,,,,,,,,,"09402-32B-Floral Delight._ADD",
64925,94256,#9766,1227,,,,,,,,,,,"09402-32C-Floral Delight._ADD",
64925,94258,#9767,1227,,,,,,,,,,,"09402-34A-Floral Delight._ADD",
64925,94260,#9768,1227,,,,,,,,,,,"09402-34B-Floral Delight._ADD",
64925,94262,#9769,1227,,,,,,,,,,,"09402-34C-Floral Delight._ADD",
64925,94264,#9770,1227,,,,,,,,,,,"09402-34D-Floral Delight._ADD",
64925,94266,#9771,1227,,,,,,,,,,,"09402-36A-Floral Delight._ADD",
64925,94268,#9772,1227,,,,,,,,,,,"09402-36B-Floral Delight._ADD",
64925,94270,#9773,1227,,,,,,,,,,,"09402-36C-Floral Delight._ADD",
64925,94272,#9774,1227,,,,,,,,,,,"09402-36D-Floral Delight._ADD",
64925,94274,#9775,1227,,,,,,,,,,,"09402-38B-Floral Delight._ADD",
64925,94276,#9776,1227,,,,,,,,,,,"09402-38C-Floral Delight._ADD",
64925,94278,#9777,1227,,,,,,,,,,,"09402-38D-Floral Delight._ADD",
64925,94280,#9798,1227,,,,,,,,,,,09402-36B-White/Stone._ADD,
64925,94282,#9807,1227,,,,,,,,,,,"09402-34B-Medallion Tile Print/Peony._ADD",
64925,94284,#9808,1227,,,,,,,,,,,"09402-34C-Medallion Tile Print/Peony._ADD",
64925,94286,#9809,1227,,,,,,,,,,,"09402-34D-Medallion Tile Print/Peony._ADD",
64925,94288,#9810,1227,,,,,,,,,,,"09402-36B-Medallion Tile Print/Peony._ADD",
64925,94290,#9811,1227,,,,,,,,,,,"09402-36C-Medallion Tile Print/Peony._ADD",
64925,94292,#9812,1227,,,,,,,,,,,"09402-36D-Medallion Tile Print/Peony._ADD",
64925,94294,#9813,1227,,,,,,,,,,,"09402-38B-Medallion Tile Print/Peony._ADD",
64925,94296,#9814,1227,,,,,,,,,,,"09402-38C-Medallion Tile Print/Peony._ADD",
64925,94298,#9815,1227,,,,,,,,,,,"09402-38D-Medallion Tile Print/Peony._ADD",
64925,94300,#9816,1227,,,,,,,,,,,"09402-34B-Floral Wisteria Print/Black._ADD",
64925,94302,#9817,1227,,,,,,,,,,,"09402-34C-Floral Wisteria Print/Black._ADD",
64925,94304,#9818,1227,,,,,,,,,,,"09402-34D-Floral Wisteria Print/Black._ADD",
64925,94306,#9819,1227,,,,,,,,,,,"09402-36B-Floral Wisteria Print/Black._ADD",
64925,94308,#9820,1227,,,,,,,,,,,"09402-36C-Floral Wisteria Print/Black._ADD",
64925,94310,#9821,1227,,,,,,,,,,,"09402-36D-Floral Wisteria Print/Black._ADD",
64925,94312,#9822,1227,,,,,,,,,,,"09402-38B-Floral Wisteria Print/Black._ADD",
64925,94314,#9823,1227,,,,,,,,,,,"09402-38C-Floral Wisteria Print/Black._ADD",
64925,94316,#9824,1227,,,,,,,,,,,"09402-38D-Floral Wisteria Print/Black._ADD",
64925,94318,#9825,1227,,,,,,,,,,,"09402-34B-Galactic Red w/Deep Cerise._ADD",
64925,94320,#9826,1227,,,,,,,,,,,"09402-34C-Galactic Red w/Deep Cerise._ADD",
64925,94322,#9827,1227,,,,,,,,,,,"09402-34D-Galactic Red w/Deep Cerise._ADD",
64925,94324,#9828,1227,,,,,,,,,,,"09402-36B-Galactic Red w/Deep Cerise._ADD",
64925,94326,#9829,1227,,,,,,,,,,,"09402-36C-Galactic Red w/Deep Cerise._ADD",
64925,94328,#9830,1227,,,,,,,,,,,"09402-36D-Galactic Red w/Deep Cerise._ADD",
64925,94330,#9831,1227,,,,,,,,,,,"09402-38B-Galactic Red w/Deep Cerise._ADD",
64925,94332,#9832,1227,,,,,,,,,,,"09402-38C-Galactic Red w/Deep Cerise._ADD",
64925,94334,#9833,1227,,,,,,,,,,,"09402-38D-Galactic Red w/Deep Cerise._ADD",
64925,94336,#9834,1227,,,,,,,,,,,09402-32A-CKV._ADD,
64925,94338,#9835,1227,,,,,,,,,,,09402-32B-CKV._ADD,
64925,94340,#9836,1227,,,,,,,,,,,09402-32C-CKV._ADD,
64925,94342,#9837,1227,,,,,,,,,,,09402-32D-CKV._ADD,
64925,94344,#9838,1227,,,,,,,,,,,09402-32DD-CKV._ADD,
64925,94346,#9839,1227,,,,,,,,,,,09402-34A-CKV._ADD,
64925,94348,#9840,1227,,,,,,,,,,,09402-34B-CKV._ADD,
64925,94350,#9841,1227,,,,,,,,,,,09402-34C-CKV._ADD,
64925,94352,#9842,1227,,,,,,,,,,,09402-34D-CKV._ADD,
64925,94354,#9843,1227,,,,,,,,,,,09402-34DD-CKV._ADD,
64925,94356,#9844,1227,,,,,,,,,,,09402-36A-CKV._ADD,
64925,94358,#9845,1227,,,,,,,,,,,09402-36B-CKV._ADD,
64925,94360,#9846,1227,,,,,,,,,,,09402-36C-CKV._ADD,
64925,94362,#9847,1227,,,,,,,,,,,09402-36D-CKV._ADD,
64925,94364,#9848,1227,,,,,,,,,,,09402-36DD-CKV._ADD,
64925,94366,#9849,1227,,,,,,,,,,,09402-38B-CKV._ADD,
64925,94368,#9850,1227,,,,,,,,,,,09402-38C-CKV._ADD,
64925,94370,#9851,1227,,,,,,,,,,,09402-38D-CKV._ADD,
64925,94372,#9852,1227,,,,,,,,,,,09402-38DD-CKV._ADD,
64925,94374,#9853,1227,,,,,,,,,,,09402-34B-9WD._ADD,
64925,94376,#9854,1227,,,,,,,,,,,09402-34C-9WD._ADD,
64925,94378,#9855,1227,,,,,,,,,,,09402-34D-9WD._ADD,
64925,94380,#9856,1227,,,,,,,,,,,09402-36B-9WD._ADD,
64925,94382,#9857,1227,,,,,,,,,,,09402-36C-9WD._ADD,
64925,94384,#9858,1227,,,,,,,,,,,09402-36D-9WD._ADD,
64925,94386,#9859,1227,,,,,,,,,,,09402-38B-9WD._ADD,
64925,94388,#9860,1227,,,,,,,,,,,09402-38C-9WD._ADD,
64925,94390,#9861,1227,,,,,,,,,,,09402-38D-9WD._ADD,
64925,94392,#9862,1227,,,,,,,,,,,"09402-32DD-Silver Lynx._ADD",
64925,94394,#9863,1227,,,,,,,,,,,"09402-34A-Silver Lynx._ADD",
64925,94396,#9864,1227,,,,,,,,,,,"09402-34B-Silver Lynx._ADD",
64925,94398,#9865,1227,,,,,,,,,,,"09402-34C-Silver Lynx._ADD",
64925,94400,#9866,1227,,,,,,,,,,,"09402-34D-Silver Lynx._ADD",
64925,94402,#9867,1227,,,,,,,,,,,"09402-36A-Silver Lynx._ADD",
64925,94404,#9868,1227,,,,,,,,,,,"09402-36B-Silver Lynx._ADD",
64925,94406,#9869,1227,,,,,,,,,,,"09402-36C-Silver Lynx._ADD",
64925,94408,#9870,1227,,,,,,,,,,,"09402-36D-Silver Lynx._ADD",
64925,94410,#9871,1227,,,,,,,,,,,"09402-36DD-Silver Lynx._ADD",
64925,94412,#9872,1227,,,,,,,,,,,"09402-38B-Silver Lynx._ADD",
64925,94414,#9873,1227,,,,,,,,,,,"09402-38C-Silver Lynx._ADD",
64925,94416,#9874,1227,,,,,,,,,,,"09402-38D-Silver Lynx._ADD",
64925,94418,#9875,1227,,,,,,,,,,,"09402-38DD-Silver Lynx._ADD",
64925,94420,#9881,1227,,,,,,,,,,,09402-36D-ALKA._ADD,
64925,94422,#9882,1227,,,,,,,,,,,09402-38B-ALKA._ADD,
64925,94424,#9884,1227,,,,,,,,,,,09402-38D-ALKA._ADD,
64925,94426,#9885,1227,,,,,,,,,,,09402-34D-0X2._ADD,
64925,94428,#9886,1227,,,,,,,,,,,"09402-32A-Navy Lace/Roaming Blue._ADD",
64925,94430,#9887,1227,,,,,,,,,,,"09402-32B-Navy Lace/Roaming Blue._ADD",
64925,94432,#9888,1227,,,,,,,,,,,"09402-32C-Navy Lace/Roaming Blue._ADD",
64925,94434,#9889,1227,,,,,,,,,,,"09402-32D-Navy Lace/Roaming Blue._ADD",
64925,94436,#9890,1227,,,,,,,,,,,"09402-32DD-Navy Lace/Roaming Blue._ADD",
64925,94438,#9891,1227,,,,,,,,,,,"09402-34A-Navy Lace/Roaming Blue._ADD",
64925,94440,#9892,1227,,,,,,,,,,,"09402-34B-Navy Lace/Roaming Blue._ADD",
64925,94442,#9893,1227,,,,,,,,,,,"09402-34C-Navy Lace/Roaming Blue._ADD",
64925,94444,#9894,1227,,,,,,,,,,,"09402-34D-Navy Lace/Roaming Blue._ADD",
64925,94446,#9895,1227,,,,,,,,,,,"09402-34DD-Navy Lace/Roaming Blue._ADD",
64925,94448,#9896,1227,,,,,,,,,,,"09402-36A-Navy Lace/Roaming Blue._ADD",
64925,94450,#9897,1227,,,,,,,,,,,"09402-36B-Navy Lace/Roaming Blue._ADD",
64925,94452,#9898,1227,,,,,,,,,,,"09402-36C-Navy Lace/Roaming Blue._ADD",
64925,94454,#9899,1227,,,,,,,,,,,"09402-36D-Navy Lace/Roaming Blue._ADD",
64925,94456,#9900,1227,,,,,,,,,,,"09402-36DD-Navy Lace/Roaming Blue._ADD",
64925,94458,#9901,1227,,,,,,,,,,,"09402-38B-Navy Lace/Roaming Blue._ADD",
64925,94460,#9902,1227,,,,,,,,,,,"09402-38C-Navy Lace/Roaming Blue._ADD",
64925,94462,#9903,1227,,,,,,,,,,,"09402-38D-Navy Lace/Roaming Blue._ADD",
64925,94464,#9904,1227,,,,,,,,,,,"09402-38DD-Navy Lace/Roaming Blue._ADD",
64925,94466,#9905,1227,,,,,,,,,,,09402-36C-JKM._ADD,
64925,94468,#9906,1227,,,,,,,,,,,"09402-34A-Latte Lift Lace/Ivory Combo._ADD",
64925,94470,#9907,1227,,,,,,,,,,,"09402-34B-Latte Lift Lace/Ivory Combo._ADD",
64925,94472,#9908,1227,,,,,,,,,,,"09402-34C-Latte Lift Lace/Ivory Combo._ADD",
64925,94474,#9909,1227,,,,,,,,,,,"09402-34D-Latte Lift Lace/Ivory Combo._ADD",
64925,94476,#9910,1227,,,,,,,,,,,"09402-34DD-Latte Lift Lace/Ivory Combo._ADD",
64925,94478,#9911,1227,,,,,,,,,,,"09402-36A-Latte Lift Lace/Ivory Combo._ADD",
64925,94480,#9912,1227,,,,,,,,,,,"09402-36B-Latte Lift Lace/Ivory Combo._ADD",
64925,94482,#9913,1227,,,,,,,,,,,"09402-36C-Latte Lift Lace/Ivory Combo._ADD",
64925,94484,#9914,1227,,,,,,,,,,,"09402-36D-Latte Lift Lace/Ivory Combo._ADD",
64925,94486,#9915,1227,,,,,,,,,,,"09402-38B-Latte Lift Lace/Ivory Combo._ADD",
64925,94488,#9916,1227,,,,,,,,,,,"09402-38C-Latte Lift Lace/Ivory Combo._ADD",
64925,94490,#9917,1227,,,,,,,,,,,"09402-38D-Latte Lift Lace/Ivory Combo._ADD",
64925,94492,#9918,1227,,,,,,,,,,,"09402-38DD-Latte Lift Lace/Ivory Combo._ADD",
64925,94494,#9919,1227,,,,,,,,,,,"09402-32A-Showtime Fuchsia/Sparkling Purple._ADD",
64925,94496,#9920,1227,,,,,,,,,,,"09402-32B-Showtime Fuchsia/Sparkling Purple._ADD",
64925,94498,#9921,1227,,,,,,,,,,,"09402-34A-Showtime Fuchsia/Sparkling Purple._ADD",
64925,94500,#9922,1227,,,,,,,,,,,"09402-36A-Showtime Fuchsia/Sparkling Purple._ADD",
64925,94502,#9923,1227,,,,,,,,,,,"09402-32A-Navy Starry Night Print._ADD",
64925,94504,#9924,1227,,,,,,,,,,,"09402-32B-Navy Starry Night Print._ADD",
64925,94506,#9925,1227,,,,,,,,,,,"09402-32C-Navy Starry Night Print._ADD",
64925,94508,#9926,1227,,,,,,,,,,,"09402-34A-Navy Starry Night Print._ADD",
64925,94510,#9927,1227,,,,,,,,,,,"09402-34B-Navy Starry Night Print._ADD",
64925,94512,#9928,1227,,,,,,,,,,,"09402-34C-Navy Starry Night Print._ADD",
64925,94514,#9929,1227,,,,,,,,,,,"09402-34D-Navy Starry Night Print._ADD",
64925,94516,#9930,1227,,,,,,,,,,,"09402-36A-Navy Starry Night Print._ADD",
64925,94518,#9931,1227,,,,,,,,,,,"09402-36B-Navy Starry Night Print._ADD",
64925,94520,#9932,1227,,,,,,,,,,,"09402-36C-Navy Starry Night Print._ADD",
64925,94522,#9933,1227,,,,,,,,,,,"09402-38B-Navy Starry Night Print._ADD",
64925,94524,#9934,1227,,,,,,,,,,,"09402-32A-Sparkle Mosaic Print._ADD",
64925,94526,#9935,1227,,,,,,,,,,,"09402-32B-Sparkle Mosaic Print._ADD",
64925,94528,#9936,1227,,,,,,,,,,,"09402-32C-Sparkle Mosaic Print._ADD",
64925,94530,#9937,1227,,,,,,,,,,,"09402-34A-Sparkle Mosaic Print._ADD",
64925,94532,#9938,1227,,,,,,,,,,,"09402-34C-Sparkle Mosaic Print._ADD",
64925,94534,#9939,1227,,,,,,,,,,,"09402-34D-Sparkle Mosaic Print._ADD",
64925,94536,#9940,1227,,,,,,,,,,,"09402-36C-Sparkle Mosaic Print._ADD",
64925,94538,#9941,1227,,,,,,,,,,,"09402-36D-Sparkle Mosaic Print._ADD",
64925,94540,#9942,1227,,,,,,,,,,,"09402-38D-Sparkle Mosaic Print._ADD",
64925,94542,#9943,1227,,,,,,,,,,,"09402-32A-Bikini Pink._ADD",
64925,94544,#9944,1227,,,,,,,,,,,"09402-32B-Bikini Pink._ADD",
64925,94546,#9945,1227,,,,,,,,,,,"09402-34A-Bikini Pink._ADD",
64925,94548,#9946,1227,,,,,,,,,,,"09402-34B-Bikini Pink._ADD",
64925,94550,#9947,1227,,,,,,,,,,,"09402-34D-Bikini Pink._ADD",
64925,94552,#9948,1227,,,,,,,,,,,"09402-36A-Bikini Pink._ADD",
64925,94554,#9949,1227,,,,,,,,,,,"09402-32B-Lilac Bloom/Au Natural._ADD",
64925,94556,#9950,1227,,,,,,,,,,,"09402-32C-Lilac Bloom/Au Natural._ADD",
64925,94558,#9951,1227,,,,,,,,,,,"09402-34A-Lilac Bloom/Au Natural._ADD",
64925,94560,#9952,1227,,,,,,,,,,,"09402-34D-Lilac Bloom/Au Natural._ADD",
64925,94562,#9953,1227,,,,,,,,,,,"09402-36A-Lilac Bloom/Au Natural._ADD",
64925,178036,#418627,1227,,,,,,,,,,,"09402-36D-Pink Bouquet/Pink Begonia._ADD",
64925,178037,#418731,1227,,,,,,,,,,,"09402-34D-Pink Bouquet/Pink Begonia._ADD",
64925,178038,#418732,1227,,,,,,,,,,,"09402-36B-Pink Bouquet/Pink Begonia._ADD",
64925,178039,#418845,1227,,,,,,,,,,,"09402-34C-Pink Bouquet/Pink Begonia._ADD",
64925,178040,#419073,1227,,,,,,,,,,,"09402-38B-Pink Bouquet/Pink Begonia._ADD",
64925,178041,#419074,1227,,,,,,,,,,,"09402-38D-Pink Bouquet/Pink Begonia._ADD",
64925,178042,#419146,1227,,,,,,,,,,,"09402-38B-Blue Whimsy/Pearl._ADD",
64925,178043,#419446,1227,,,,,,,,,,,"09402-36C-Pink Bouquet/Pink Begonia._ADD",
64925,178044,#419630,1227,,,,,,,,,,,"09402-34B-Pink Bouquet/Pink Begonia._ADD",
64925,178045,#419915,1227,,,,,,,,,,,"09402-36C-Blue Whimsy/Pearl._ADD",
64925,178046,#419916,1227,,,,,,,,,,,"09402-36D-Blue Whimsy/Pearl._ADD",
64925,178047,#419998,1227,,,,,,,,,,,"09402-38C-Blue Whimsy/Pearl._ADD",
64925,178048,#420021,1227,,,,,,,,,,,"09402-34B-Blue Whimsy/Pearl._ADD",
64925,178049,#420022,1227,,,,,,,,,,,"09402-34D-Blue Whimsy/Pearl._ADD",
64925,194196,#420389,1227,,,,,,,,,,,"09402-36B-Blue Whimsy/Pearl._ADD",
64925,211077,#421190,1227,,,,,,,,,,,"09402-34C-Blue Whimsy/Pearl._ADD",
64925,211078,#421193,1227,,,,,,,,,,,"09402-38D-Blue Whimsy/Pearl._ADD",
,64928,1228,,,,,,,,,,,,,
64928,68000,#9970,1228,,,,,,,,,,,"09404-42B-Black Body Beige Lining._ADD",
64928,68001,#9971,1228,,,,,,,,,,,"09404-34B-Black W/Body Beige Lining._ADD",
64928,68002,#9972,1228,,,,,,,,,,,"09404-34C-Black W/Body Beige Lining._ADD",
64928,68003,#9973,1228,,,,,,,,,,,"09404-34D-Black W/Body Beige Lining._ADD",
64928,68004,#9974,1228,,,,,,,,,,,"09404-34DD-Black W/Body Beige Lining._ADD",
64928,68005,#9976,1228,,,,,,,,,,,"09404-36C-Black W/Body Beige Lining._ADD",
64928,68006,#9977,1228,,,,,,,,,,,"09404-36D-Black W/Body Beige Lining._ADD",
64928,68007,#9978,1228,,,,,,,,,,,"09404-36DD-Black W/Body Beige Lining._ADD",
64928,68008,#9980,1228,,,,,,,,,,,"09404-38C-Black W/Body Beige Lining._ADD",
64928,68009,#9981,1228,,,,,,,,,,,"09404-38D-Black W/Body Beige Lining._ADD",
64928,68010,#9982,1228,,,,,,,,,,,"09404-38DD-Black W/Body Beige Lining._ADD",
64928,68011,#9983,1228,,,,,,,,,,,"09404-40B-Black Body Beige Lining._ADD",
64928,68012,#9984,1228,,,,,,,,,,,"09404-40C-Black W/Body Beige Lining._ADD",
64928,68013,#9985,1228,,,,,,,,,,,"09404-40D-Black W/Body Beige Lining._ADD",
64928,68014,#9986,1228,,,,,,,,,,,"09404-40DD-Black W/Body Beige Lining._ADD",
64928,68015,#9987,1228,,,,,,,,,,,"09404-42C-Black Body Beige Lining._ADD",
64928,68016,#9988,1228,,,,,,,,,,,"09404-42D-Black Body Beige Lining._ADD",
64928,68017,#9989,1228,,,,,,,,,,,"09404-42B-Ivory Shell._ADD",
64928,68018,#9992,1228,,,,,,,,,,,"09404-34D-Ik/Shell Combo._ADD",
64928,68019,#9993,1228,,,,,,,,,,,"09404-34DD-Ik/Shell Combo._ADD",
64928,68020,#10002,1228,,,,,,,,,,,"09404-40B-Ivory Shell._ADD",
64928,68021,#10003,1228,,,,,,,,,,,"09404-40C-Ik/Shell Combo._ADD",
64928,68022,#10004,1228,,,,,,,,,,,"09404-40D-Ik/Shell Combo._ADD",
64928,68023,#10005,1228,,,,,,,,,,,"09404-40DD-Ik/Shell Combo._ADD",
64928,68024,#10006,1228,,,,,,,,,,,"09404-42C-Ivory Shell._ADD",
64928,68025,#10007,1228,,,,,,,,,,,"09404-42D-Ivory Shell._ADD",
64928,68026,#10008,1228,,,,,,,,,,,"09404-42B-Latte Lift Black._ADD",
64928,68027,#10009,1228,,,,,,,,,,,"09404-34B-Latte Lift/Black._ADD",
64928,68028,#10010,1228,,,,,,,,,,,"09404-34C-Latte Lift/Black._ADD",
64928,68029,#10011,1228,,,,,,,,,,,"09404-34D-Latte Lift/Black._ADD",
64928,68030,#10012,1228,,,,,,,,,,,"09404-34DD-Latte Lift/Black._ADD",
64928,68031,#10013,1228,,,,,,,,,,,"09404-36B-Latte Lift/Black._ADD",
64928,68032,#10014,1228,,,,,,,,,,,"09404-36C-Latte Lift/Black._ADD",
64928,68033,#10015,1228,,,,,,,,,,,"09404-36D-Latte Lift/Black._ADD",
64928,68034,#10016,1228,,,,,,,,,,,"09404-36DD-Latte Lift/Black._ADD",
64928,68035,#10018,1228,,,,,,,,,,,"09404-38C-Latte Lift/Black._ADD",
64928,68036,#10019,1228,,,,,,,,,,,"09404-38D-Latte Lift/Black._ADD",
64928,68037,#10020,1228,,,,,,,,,,,"09404-38DD-Latte Lift/Black._ADD",
64928,68038,#10021,1228,,,,,,,,,,,"09404-40B-Latte Lift Black._ADD",
64928,68039,#10022,1228,,,,,,,,,,,"09404-40C-Latte Lift/Black._ADD",
64928,68040,#10023,1228,,,,,,,,,,,"09404-40D-Latte Lift/Black._ADD",
64928,68041,#10024,1228,,,,,,,,,,,"09404-40DD-Latte Lift/Black._ADD",
64928,68042,#10025,1228,,,,,,,,,,,"09404-42C-Latte Lift Black._ADD",
64928,68043,#10026,1228,,,,,,,,,,,"09404-42D-Latte Lift Black._ADD",
64928,68044,#10057,1228,,,,,,,,,,,09404-42B-White/Stone._ADD,
64928,68045,#10058,1228,,,,,,,,,,,"09404-34B-White W/Stone._ADD",
64928,68046,#10059,1228,,,,,,,,,,,"09404-34C-White W/Stone._ADD",
64928,68047,#10060,1228,,,,,,,,,,,"09404-34D-White W/Stone._ADD",
64928,68048,#10061,1228,,,,,,,,,,,"09404-34DD-White W/Stone._ADD",
64928,68049,#10062,1228,,,,,,,,,,,"09404-36B-White W/Stone._ADD",
64928,68050,#10063,1228,,,,,,,,,,,"09404-36C-White W/Stone._ADD",
64928,68051,#10064,1228,,,,,,,,,,,"09404-36D-White W/Stone._ADD",
64928,68052,#10065,1228,,,,,,,,,,,"09404-36DD-White W/Stone._ADD",
64928,68053,#10066,1228,,,,,,,,,,,"09404-38B-White W/Stone._ADD",
64928,68054,#10067,1228,,,,,,,,,,,"09404-38C-White W/Stone._ADD",
64928,68055,#10068,1228,,,,,,,,,,,"09404-38D-White W/Stone._ADD",
64928,68056,#10069,1228,,,,,,,,,,,"09404-38DD-White W/Stone._ADD",
64928,68057,#10070,1228,,,,,,,,,,,09404-40B-White/Stone._ADD,
64928,68058,#10071,1228,,,,,,,,,,,"09404-40C-White W/Stone._ADD",
64928,68059,#10072,1228,,,,,,,,,,,"09404-40D-White W/Stone._ADD",
64928,68060,#10073,1228,,,,,,,,,,,"09404-40DD-White W/Stone._ADD",
64928,68061,#10074,1228,,,,,,,,,,,09404-42C-White/Stone._ADD,
64928,68062,#10075,1228,,,,,,,,,,,09404-42D-White/Stone._ADD,
64928,68063,#10097,1228,,,,,,,,,,,"09404-42B-Sketchy Animal Print/Soft Pink._ADD",
64928,68064,#10100,1228,,,,,,,,,,,"09404-34D-Sketchy Animal Print/Soft Pink._ADD",
64928,68065,#10101,1228,,,,,,,,,,,"09404-34DD-Sketchy Animal Print/Soft Pink._ADD",
64928,68066,#10102,1228,,,,,,,,,,,"09404-36B-Sketchy Animal Print/Soft Pink._ADD",
64928,68067,#10103,1228,,,,,,,,,,,"09404-36C-Sketchy Animal Print/Soft Pink._ADD",
64928,68068,#10104,1228,,,,,,,,,,,"09404-36D-Sketchy Animal Print/Soft Pink._ADD",
64928,68069,#10105,1228,,,,,,,,,,,"09404-36DD-Sketchy Animal Print/Soft Pink._ADD",
64928,68070,#10107,1228,,,,,,,,,,,"09404-38C-Sketchy Animal Print/Soft Pink._ADD",
64928,68071,#10108,1228,,,,,,,,,,,"09404-38D-Sketchy Animal Print/Soft Pink._ADD",
64928,68072,#10109,1228,,,,,,,,,,,"09404-38DD-Sketchy Animal Print/Soft Pink._ADD",
64928,68073,#10110,1228,,,,,,,,,,,"09404-40B-Sketchy Animal Print/Soft Pink._ADD",
64928,68074,#10111,1228,,,,,,,,,,,"09404-40C-Sketchy Animal Print/Soft Pink._ADD",
64928,68075,#10112,1228,,,,,,,,,,,"09404-40D-Sketchy Animal Print/Soft Pink._ADD",
64928,68076,#10113,1228,,,,,,,,,,,"09404-40DD-Sketchy Animal Print/Soft Pink._ADD",
64928,68077,#10115,1228,,,,,,,,,,,"09404-42D-Sketchy Animal Print/Soft Pink._ADD",
64928,68078,#10168,1228,,,,,,,,,,,09404-36C-AL5A._ADD,
64928,68079,#10172,1228,,,,,,,,,,,09404-38C-AL5A._ADD,
64928,68080,#10173,1228,,,,,,,,,,,09404-38D-AL5A._ADD,
64928,68081,#10175,1228,,,,,,,,,,,09404-40B-AL5A._ADD,
64928,68082,#10181,1228,,,,,,,,,,,09404-34C-A7DC._ADD,
64928,68083,#10182,1228,,,,,,,,,,,09404-34D-A7DC._ADD,
64928,68084,#10184,1228,,,,,,,,,,,09404-36C-A7DC._ADD,
64928,68085,#10185,1228,,,,,,,,,,,09404-36D-A7DC._ADD,
64928,68086,#10189,1228,,,,,,,,,,,09404-40C-A7DC._ADD,
64928,68087,#10198,1228,,,,,,,,,,,09404-38D-A7EC._ADD,
64928,84582,#9975,1228,,,,,,,,,,,"09404-36B-Black W/Body Beige Lining._ADD",
